ID,Size
OKP-019 , 1061859251
OKP-058 , 4356374796
OKP-037 , 4121206721
OKP-015 , 4733394667
OKP-027 , 4415601854
OKP-008 , 948545936
OKP-066 , 4337976532
OKP-067 , 4344997559
TIKB-018 , 5401257793
TIKB-056 , 3537705849
TIKB-063 , 4231072702
TIKB-085 , 5757053503
TIKB-086 , 5812827859
TIKB-040 , 5484970923
TIKB-070 , 5072753949
TIKB-055 , 3648895550
TIKB-080 , 1141515854
TIKB-079 , 4464211668
TIKB-076 , 1827930379
TIKB-077 , 5253335646
TIKB-042 , 5606802806
TIKB-036 , 6328415904
TIKB-039 , 5334578457
TIKB-060 , 5886081169
TIKB-041 , 5744686197
TIKB-037 , 5388444180
TIKB-087 , 6037472337
TIKB-088 , 10809492231
TIKB-089 , 10786355327
TIKB-065 , 1333808837
TIKB-064 , 1658816590
TRE-133 , 4881686470
TRE-113 , 1613927961
TRE-135 , 4955674695
TRE-048 , 15107141141
TRE-141 , 4881157052
TRE-142 , 5103231773
TRE-144 , 15158687129
TRE-143 , 4779269484
TRE-086 , 15052248539
TRE-066 , 15304058138
GNAB-003 , 2299018978
GNAB-029 , 4154716404
GNAB-030 , 1335076260
GNAB-023 , 6421652652
GNAB-021 , 1288108297
GNAB-022 , 1072608994
GNAB-032 , 5707335859
GNAB-018 , 3874563929
GNAB-034 , 9069913027
GNAB-035 , 5729503218
GNAB-004 , 5530744881
HITMA-251 , 462162036
THND-005 , 2148189011
ZMEN-049 , 1300314315
ZMEN-004 , 4832547817
ZMEN-059 , 1543643416
ZMEN-057 , 5975291435
ZMEN-062 , 6618721362
ZMEN-064 , 6561027621
ZMEN-035 , 1818614532
ZMEN-050 , 6140709316
ZMEN-019 , 7087725264
ZMEN-036 , 7197445362
ZMEN-063 , 6282852475
ZMEN-030 , 1501707425
MSFH-018 , 6431369315
MSFH-021 , 6223432999
MSFH-023 , 6276443322
MSFH-019 , 6585839495
MSFH-016 , 6423304296
MSFH-017 , 6371495873
MSFH-011 , 7366280056
MSFH-012 , 5650107435
MSFH-003 , 8279441441
MSFH-024 , 6076734909
MSFH-009 , 6493463927
MSFH-005 , 8685000404
MSFH-010 , 8300683868
MSFH-001 , 7795403924
MSFH-002 , 7669254432
MSFH-006 , 11162316511
MSFH-008 , 1857795903
MSFH-014 , 8371867475
MSFH-015 , 11064233908
MSFH-013 , 6511482799
MSFH-020 , 5809483311
MSFH-004 , 10006869026
MSFH-022 , 7703156018
MSFH-007 , 6258201288
MSFH-025 , 6273388233
MSFH-027 , 6399628328
MSFH-028 , 6263557672
MSFH-030 , 5628129590
SIVR-068 , 26505770197
SIVR-059 , 17500584962
SIVR-057 , 17833799051
SIVR-035 , 6961694473
SIVR-033 , 10651223635
SIVR-032 , 9528916857
SIVR-003 , 2985994088
SIVR-002 , 1858487423
SIVR-001 , 1859667507
HRV-017 , 21518639699
HRV-037 , 4890494492
HRV-030 , 4872655985
HRV-042 , 4878359698
HRV-027 , 14952047955
MUDR-075 , 1645263740
MUDR-032 , 2794648057
MUDR-043 , 4694619280
MUDR-095 , 5577926724
MUDR-109 , 1228912164
MUDR-121 , 10485781758
MUDR-107 , 5355988272
MUDR-106 , 10865611271
MUDR-024 , 6216175040
MUDR-105 , 5244659180
MUDR-060 , 5146672098
MUDR-115 , 5301893597
MUDR-108 , 11011900263
MUDR-114 , 9210061975
MUDR-113 , 7907797416
MUDR-119 , 9428512551
MUDR-122 , 5347644793
MUDR-094 , 5367975296
MUDR-077 , 4884255626
MUDR-050 , 3747530096
MUDR-088 , 5232239589
MUDR-056 , 6671104322
MUDR-062 , 3764391542
MUDR-057 , 5364208586
MUDR-086 , 5259521567
MUDR-061 , 4843773642
MUDR-087 , 5077272492
MUDR-074 , 5002896820
MUDR-098 , 10005390297
MUDR-085 , 5325812788
MUDR-118 , 7019967223
MUDR-068 , 5205618467
MUDR-045 , 3474257145
MUDR-048 , 3593449317
MUDR-059 , 5014382904
MUDR-100 , 9143738240
MUDR-070 , 4454067637
MUDR-110 , 4957527127
MUDR-123 , 10724132647
MUDR-010 , 5237847916
MUDR-124 , 4992247685
MUDR-006 , 5058308998
MUDR-014 , 4651945123
MUDR-019 , 4687233572
MUDR-039 , 5010315041
MUDR-037 , 4731550840
MUDR-036 , 6822496459
MUDR-044 , 4244408577
MUDR-047 , 3550108194
MUDR-046 , 8631722841
MUDR-049 , 5220407166
MUDR-052 , 5001827374
MUDR-078 , 5546724707
MUDR-092 , 6018597812
MUDR-089 , 5365218924
MUDR-093 , 8469954304
MUDR-096 , 5088435287
NACR-291 , 4957501424
NACR-295 , 5589106018
NACR-297 , 6091380860
NACR-338 , 2400023612
NACR-314 , 5320190370
NACR-321 , 5592221298
NACR-275 , 5306266439
NACR-188 , 5155837886
NACR-206 , 5537836681
NACR-298 , 5408027730
NACR-158 , 6325439613
NACR-169 , 3710423450
NACR-179 , 5856505019
NACR-337 , 5409617550
NACR-190 , 5228492792
NACR-210 , 5647360918
NACR-194 , 3635195973
NACR-162 , 5866244250
NACR-335 , 5408479678
NACR-230 , 4942272200
NACR-201 , 5580522746
NACR-219 , 5514320424
NACR-232 , 5388513532
NACR-199 , 5524790981
NACR-229 , 5295195449
NACR-212 , 5474911023
NACR-341 , 5432895479
NACR-228 , 5159525061
NACR-223 , 5172178221
NACR-249 , 5503472977
NACR-260 , 5535258470
NACR-226 , 5175204918
NACR-176 , 5892242962
NACR-216 , 5270029077
NACR-203 , 5605893339
NACR-215 , 5108312565
NACR-195 , 3602954108
NACR-208 , 4990858157
NACR-263 , 5457398766
NACR-235 , 5045783319
NACR-246 , 4761761471
NACR-071 , 6379520331
NACR-115 , 5540708915
NACR-349 , 5390290908
NACR-353 , 5452946035
NACR-351 , 5400241287
NACR-352 , 5441199748
NACR-354 , 5499519503
NACR-350 , 5785929193
NACR-237 , 4940540119
NACR-247 , 5710839714
NACR-283 , 5079378498
HUNBL-003 , 4940076081
HUNBL-002 , 7321100659
HUNBL-005 , 5842827871
HUNBL-006 , 6910954115
HUNBL-007 , 7663317171
HUNBL-008 , 7922357417
HUNBL-009 , 5395404825
HUNBL-012 , 8773403638
CSCT-002 , 6101648839
CSCT-007 , 3086548542
CSCT-001 , 8174587131
CSCT-009 , 10824467281
CSCT-006 , 1276492727
CSCT-010 , 3637291734
GYAN-004 , 4911765743
GYAN-008 , 5653184152
GOJU-160 , 5334004273
GOJU-163 , 5596825796
GOJU-165 , 6718219886
GOJU-157 , 7320427103
GOJU-158 , 5588105334
ETQR-123 , 2358090575
ETQR-124 , 2532265407
ETQR-142 , 3393065646
ETQR-147 , 2620555337
ETQR-029 , 3114810739
ETQR-047 , 2945757670
ETQR-158 , 3405392533
ETQR-159 , 2913405016
JD-001 , 2573225689
JMTY-032 , 2258291713
JMTY-034 , 5872396833
MARA-054 , 5671230208
MARA-055 , 5794326094
MARA-044 , 3967996434
MARA-048 , 6260966766
KBTV-002 , 2983583878
KBTV-001 , 2807062886
KBTV-005 , 3318708478
KBTV-009 , 3095903364
KBTV-011 , 2771828964
KBTV-023 , 2612144568
KBTV-024 , 2980862752
KBTV-017 , 2939430593
KBTV-015 , 2977003813
URLH-017 , 8980874407
URLH-018 , 7146637315
URLH-015 , 7150404591
URLH-005 , 7179539627
URLH-004 , 6249572585
URLH-003 , 6604233486
URLH-002 , 6837553403
URLH-019 , 6085946257
URLH-010 , 7001326058
SENN-002 , 1720355066
SENN-018 , 2095875145
SENN-020 , 3972078414
SENN-021 , 1972289631
SENN-001 , 2654208392
SENN-007 , 2409895405
SENN-003 , 1584946978
SENN-004 , 1161351114
NEOB-007 , 3393938050
NEOB-008 , 6012500343
NEOB-006 , 5658611111
QRDC-027 , 7022408756
MOPG-037 , 4721534558
MOPG-036 , 2400403500
MOPG-061 , 5176931153
MOPG-031 , 5365966914
MOPG-063 , 5171948403
MOPG-046 , 6030950083
KATU-072 , 2639594429
KATU-073 , 5396709468
KATU-070 , 6760481009
KATU-071 , 6270905212
KATU-068 , 6730245467
KATU-062 , 6358591533
DPMI-046 , 3028621778
DPMI-051 , 6115496777
DPMI-037 , 5572594920
DPMI-040 , 6522483576
DPMI-011 , 2868770475
DPMI-052 , 6215125133
DKSB-064 , 8183757819
DKSB-067 , 9494516966
DKSB-070 , 9444416577
DKSB-068 , 9444318832
DKSB-066 , 3029940717
DKSB-069 , 7506537523
DKSB-071 , 9394920608
DKSB-072 , 7465928764
DKSB-078 , 8740968311
DKSB-075 , 13461517118
BAMA-006 , 5449819684
BAMA-004 , 6295380348
BAMA-005 , 1447982923
APOD-030 , 6365614100
APOD-031 , 6673187291
APOD-032 , 7195190855
APOD-034 , 5729857023
APOD-033 , 5949632471
APOD-016 , 2116021663
SQIS-022 , 8366140621
SQIS-028 , 8427740334
SQIS-027 , 8336170535
SQIS-029 , 8403522084
SQIS-031 , 8415625626
SQIS-030 , 8575696869
ZEAA-051 , 2222826927
ZEAA-028 , 5458685124
ZEAA-029 , 3533880536
ZEAA-044 , 959758514
SHH-001 , 4957053913
SHH-002 , 4408817335
SHH-003 , 2984619295
SHH-004 , 3127324502
SHH-007 , 2025019831
SHH-006 , 2517188405
SDAM-007 , 1628406769
SDAM-044 , 6111286925
SDAM-004 , 6964360061
SDAM-057 , 2081688083
SDAM-041 , 4658931623
SDAM-059 , 10991333157
SDAM-053 , 5305183964
SDAM-056 , 8859800124
SDAM-058 , 7953315530
SDAM-039 , 1205894264
SDAM-040 , 1440384526
SDAM-014 , 4049351904
PRVR-019 , 5892044551
PRVR-001 , 16431106787
PRVR-010 , 21201726036
PRVR-004 , 17662972003
PRVR-003 , 17352378798
DRC-016 , 4520406142
ROYD-011 , 7457372507
ROYD-015 , 6720773108
ROYD-005 , 7302288881
ROYD-003 , 5209255940
ROYD-002 , 7178408776
ROYD-008 , 5721535774
ROYD-021 , 5585465701
ROYD-024 , 4884019084
ROYD-023 , 7947503355
ROYD-022 , 7438099337
GZAP-029 , 1213586329
GZAP-011 , 2300556597
GZAP-024 , 4162863407
GZAP-031 , 5282466553
EMOI-018 , 2559558236
EMOI-013 , 1845351396
KSBJ-090 , 5441992419
KSBJ-084 , 5505227656
KSBJ-049 , 3875532562
KSBJ-094 , 5560658416
KSBJ-095 , 10916056603
KSBJ-093 , 5394327559
KSBJ-006 , 6033419884
KSBJ-061 , 5831472564
KSBJ-083 , 5505487611
KSBJ-068 , 304333
KSBJ-096 , 5585781675
KSBJ-097 , 5712252157
IKEP-012 , 5345957222
IKEP-001 , 6751438164
JJBK-033 , 7299837366
JJBK-035 , 7904271195
MKON-033 , 6674278024
MKON-034 , 5868606637
MKON-030 , 1992068348
MKON-028 , 5394246576
MKON-027 , 5411011006
MKON-004 , 6165118651
MKON-022 , 5453871608
MKON-011 , 5464723293
MKON-010 , 5143260180
MKON-002 , 5867706823
MKON-001 , 5789487336
MKON-006 , 3663005538
MKON-035 , 6300106259
MKON-020 , 5013504777
MKON-036 , 6418176579
MRSC-001 , 5801390606
MRSC-003 , 6078291968
MRSS-092 , 5953745854
MRSS-088 , 5491721978
MRSS-070 , 5292969483
MRSS-071 , 5277949912
MRSS-063 , 6508503641
MRSS-078 , 5376178635
MRSS-060 , 3931567184
MRSS-080 , 5613906588
MRSS-093 , 6571767255
MRSS-094 , 6082545544
MRSS-012 , 5679431657
MRSS-079 , 5898247586
MRSS-054 , 4888934899
MRSS-095 , 5682578183
MYBA-014 , 3023157002
MYBA-024 , 5153644727
MYBA-005 , 6224610492
MYBA-025 , 4962342973
MYBA-009 , 270046
MYBA-012 , 239257
ONIN-050 , 5421626645
ONIN-048 , 5369123864
ONIN-051 , 5403002356
SOTB-009 , 5898855587
SOTB-011 , 5702609065
SOTB-010 , 5628762854
SOTB-001 , 7053394640
SOTB-002 , 6086281517
SOTB-003 , 5575347114
SOTB-005 , 6185824826
SOTB-012 , 5491005727
SOTB-013 , 5283119773
KSAT-017 , 6705499454
KSAT-016 , 7063278408
KSAT-006 , 5971881784
KSAT-019 , 4407587538
KSAT-018 , 7372248880
KSAT-020 , 6195768595
SPZ-1075 , 5418783423
SPZ-1076 , 5092078814
SPZ-1077 , 5510787867
PTS-468 , 9613294667
PTS-199 , 1481158301
PTS-422 , 7148109973
PTS-328 , 7087481575
PTS-436 , 9604747992
PTS-434 , 9340548649
MOKO-028 , 5829249147
MOKO-029 , 4054131975
BLOR-149 , 5309047159
BLOR-144 , 5679634536
BLOR-123 , 5495764510
BLOR-151 , 5693768708
BLOR-150 , 6197292093
AMOZ-055 , 16300589776
KIR-013 , 4592547937
KIR-014 , 3981961580
KIR-012 , 4014759080
KIR-016 , 4144304375
KIR-015 , 3990512766
ANZD-027 , 6206721717
ANZD-021 , 7905507939
ANZD-022 , 6256923726
ANZD-028 , 5805527064
ANZD-008 , 6157894807
ANZD-004 , 6220478381
ANZD-031 , 7092196026
ANZD-030 , 5527092223
ANZD-033 , 1351613162
ANZD-036 , 1539914623
ANZD-034 , 5838721342
ANZD-035 , 6521416603
AKDL-023 , 4468006173
AKDL-012 , 3719894794
AKDL-036 , 2575787625
AKDL-035 , 5887323110
AKDL-038 , 5223510252
AKDL-037 , 6954260321
AKDL-041 , 5584112772
AKDL-042 , 7644356531
AKDL-047 , 4317898363
AKDL-046 , 9363426715
AKDL-018 , 4631889633
AKDL-049 , 1675781162
EYAN-1 , 1447013781
EYAN-082 , 1474276556
EYAN-057 , 1630482277
EYAN-079 , 1646049741
EYAN-081 , 1337698761
EYAN-083 , 1710488379
EYAN-084 , 1186010038
EYAN-088 , 1085730404
EYAN-151 , 4096345806
EYAN-155 , 5137786415
EYAN-003 , 4345150105
EYAN-061 , 6418496636
EYAN-109 , 5574057722
EYAN-125 , 3805994262
EYAN-106 , 4607918071
EYAN-103 , 4607979579
EYAN-105 , 3756008252
EYAN-114 , 3641423545
EYAN-110 , 4637210014
EYAN-116 , 3798439360
EYAN-119 , 3811276412
EYAN-118 , 3737448746
EYAN-130 , 3740510898
EYAN-124 , 3761320903
EYAN-120 , 4637176841
EYAN-115 , 4588775206
EYAN-129 , 5063075339
EYAN-014 , 3867902262
EYAN-010 , 3527826632
EYAN-131 , 3786179949
EYAN-122 , 4711696795
EYAN-128 , 4711912589
EYAN-126 , 4689126359
EYAN-127 , 3734076180
EYAN-034 , 1175943716
EYAN-036 , 1171548236
EYAN-040 , 4450683759
EYAN-041 , 3444539030
EYAN-043 , 6138471551
EYAN-047 , 3096368790
EYAN-156 , 5360715030
EYAN-158 , 5348989060
EYAN-020 , 6672178421
EYAN-007 , 5261374792
EYAN-090 , 6416050191
EYAN-094 , 5913285051
EYAN-135 , 7316613647
MIDD-840 , 714282471
MIDD-316 , 663084884
MIDD-834 , 405091246
MIDD-589 , 418017113
MIDD-745 , 1277948919
MIDD-841 , 752265818
MIDD-747 , 1849725690
MIDD-650 , 470004975
MIDD-767 , 1022624623
MIDD-653 , 480078556
MIDD-842 , 460064920
MIDD-743 , 1268674511
MIDD-766 , 1224251734
MIDD-744 , 1273535033
MIDD-655 , 572738855
MIDD-420 , 498366592
MIDD-746 , 1664387671
MIDD-727 , 1021173663
MIDD-927 , 1525444820
MIDD-839 , 817349812
MIDD-340 , 449805320
MIDD-790 , 1010405940
MIDD-996 , 656411647
MIDD-740 , 5070266716
MIDD-705 , 5174597710
MIDD-791 , 1292763147
MIDD-989 , 5323778285
MIDD-933 , 8047966483
MIDD-903 , 5351420043
MIDD-861 , 7929666253
MIDD-929 , 8985088451
MIDD-648 , 5334160978
MIDD-919 , 7050899142
MIDD-738 , 5314802744
MIDD-751 , 8009952680
MIDD-977 , 5337060290
MIDD-921 , 5350589476
MIDD-879 , 5403014561
MIDD-911 , 6881771345
MIDD-610 , 5291597661
MIDD-952 , 6744301783
MIDD-889 , 7658143547
MIDD-967 , 5351970274
MIDD-958 , 5314364223
MIDD-661 , 1965394203
MIDD-660 , 1264108937
MIDD-658 , 1927749511
MIDD-659 , 1260221557
MIDD-665 , 1276521232
MIDD-664 , 1262892884
MIDD-663 , 1247928635
MIDD-662 , 1269940559
MIDD-670 , 1275609241
MIDD-668 , 1274820141
MIDD-666 , 1254754195
MIDD-854 , 1412191499
MIDD-739 , 1015495054
MIDD-817 , 991293166
MIDD-819 , 1524053198
MIDD-734 , 1880080715
MIDD-731 , 1788143990
MIDD-267 , 270415975
MIDD-776 , 6933651665
MIDD-941 , 7211598978
MIDD-726 , 3395433929
MIDD-888 , 2675127414
MIDD-922 , 3136569929
MIDD-951 , 2715771243
MIDD-902 , 3205651335
MIDD-896 , 2584811428
MIDD-811 , 2215171311
MIDD-844 , 3177745896
MIDD-852 , 2729595453
MIDD-882 , 2954425023
MIDD-711 , 1852436031
MIDD-736 , 2764065327
MIDD-750 , 2314597094
MIDD-803 , 2770167186
MIDD-961 , 2120385668
MIDD-943 , 3599882947
MIDD-976 , 2713352330
MIDD-987 , 3326505491
MIDD-914 , 2875369153
MIDD-785 , 6675412703
MIDD-876 , 5074313512
MIDD-998 , 5022374130
REBDB-013 , 140491706
REBDB-338 , 2295931593
REBDB-234 , 3765679730
REBDB-334 , 2808987779
REBDB-310 , 3013735011
REBDB-340 , 3885848515
REBDB-159 , 1448508145
REBDB-341 , 4749050444
REBDB-019 , 1610128547
REBDB-118 , 2662790222
REBDB-213 , 3548299730
REBDB-189 , 2783680000
REBDB-119 , 2726837353
REBDB-290 , 1132622722
REBDB-005 , 1810957413
GG-013 , 83911494
GG-109 , 1430984843
GG-106 , 1276309046
GG-108 , 1082192916
GG-165 , 4878778737
GG-123 , 1205136268
GG-117 , 5387130518
GG-212 , 5399032995
GG-169 , 4933793198
GG-187 , 5543856387
GG-259 , 1073988635
GG-240 , 1185218266
GG-066 , 5404148451
GG-189 , 4824746192
GG-282 , 4844761326
GG-100 , 1946602505
GG-126 , 1879608083
GG-149 , 5549008900
YRZ-054 , 1890570514
YRZ-040 , 3050813937
YRZ-079 , 2266736525
YRZ-042 , 1694964994
YRZ-076 , 2116934851
YRZ-068 , 2245148825
YRZ-058 , 2078920009
YRZ-075 , 505633802
YRZ-009 , 2042095102
YRZ-005 , 1982802696
ELO-294 , 2663630980
ELO-320 , 452290680
ELO-310 , 632968314
CADV-699 , 6875827125
CADV-733 , 6540869832
CADV-683 , 11216719274
CADV-763 , 10721508004
CADV-767 , 10717788129
CADV-762 , 10739148340
CADV-741 , 9828522923
CADV-638 , 14992529542
CADV-661 , 14866302008
CADV-676 , 23170818083
CADV-778 , 10790239242
NKK-019 , 2101462770
NKK-023 , 10790318522
HOKS-016 , 3854264674
HOKS-024 , 1046478893
DSS-200 , 1901399319
DSS-199 , 4746031836
DSS-197 , 9318825085
DSS-217 , 10515775029
FNEO-011 , 1705427755
FNEO-058 , 1291266318
FNEO-057 , 8578026456
FNEO-049 , 5609038180
FNEO-021 , 2439975040
FNEO-029 , 6297185117
FNEO-005 , 6296938000
FNEO-004 , 6301763729
FNEO-019 , 6623395759
FNEO-010 , 6704105762
SOJ-001 , 1667252179
INU-055 , 1153374369
INU-017 , 475546165
INU-024 , 1052174495
INU-023 , 493482107
INU-047 , 1617827470
AUKS-098 , 1584951543
AUKS-097 , 1635871768
AUKS-096 , 1607124321
AUKS-117 , 8071169005
AUKS-054 , 4493285482
RCTD-214 , 650748946
RCTD-203 , 1396576310
RCTD-176 , 1442737954
RCTD-183 , 2336257697
RCTD-165 , 1696606779
RCTD-178 , 6097596960
RCTD-177 , 3761907921
RCTD-008 , 1446732727
RCTD-181 , 5448686585
RCTD-168 , 6163450581
RCTD-280 , 5734843316
RCTD-233 , 6226260257
RCTD-286 , 5405695856
RCTD-297 , 5497182902
RCTD-289 , 7045252521
RCTD-310 , 5630566252
RCTD-311 , 5632375971
RCTD-262 , 6065556906
RCTD-341 , 4559928160
RCTD-324 , 6836041574
RCTD-272 , 6929569880
RCTD-326 , 5575914468
RCTD-212 , 5632423917
RCTD-261 , 5982294722
RCTD-234 , 5820684352
RCTD-300 , 5392327910
RCTD-188 , 6276234234
RCTD-276 , 6509128680
RCTD-132 , 4793397584
RCTD-106 , 554207845
RCTD-345 , 5776333261
RCTD-344 , 5637655764
RCTD-351 , 5556118614
RCTD-350 , 4527568644
RCTD-290 , 1268503178
RCTD-171 , 6225990589
RCTD-062 , 6749416019
OHO-050 , 1396052995
SABA-028 , 576658821
SABA-243 , 1851422765
SABA-233 , 3708644826
SABA-512 , 1845059128
SABA-251 , 2379506936
SABA-476 , 7315824507
SABA-319 , 693925676
SABA-317 , 1675374144
SABA-487 , 1325322031
SABA-482 , 1943386710
SABA-043 , 987815901
SABA-041 , 1038255621
SABA-040 , 1043117026
SABA-036 , 1079223365
SABA-030 , 1142632740
SABA-614 , 5252103218
SABA-613 , 5382496072
SABA-564 , 5401931559
SABA-532 , 6687978370
SABA-518 , 6576061599
SABA-412 , 4339021192
SABA-526 , 6471194737
SABA-508 , 5138005887
SABA-506 , 5326796156
SABA-445 , 3939647470
SABA-298 , 3909588678
SABA-286 , 3724468982
SABA-329 , 15135173033
SABA-341 , 3752721589
SABA-470 , 7468142604
SABA-378 , 5387537049
SABA-472 , 3820652033
SABA-392 , 6510036564
SABA-427 , 5387029235
SABA-473 , 3806013419
SABA-390 , 3824860401
SABA-454 , 2856683634
SABA-582 , 1972024735
SABA-408 , 2801108540
SABA-458 , 5715753087
SABA-646 , 8997572506
SABA-645 , 9781189064
SABA-644 , 5496020337
SDSI-018 , 1660444110
SDSI-019 , 5420332416
SDSI-035 , 2148367557
SDSI-034 , 1500296595
SDSI-036 , 2399104174
SDSI-032 , 2334185076
SDSI-031 , 1342360107
SDSI-033 , 1362045697
SDSI-030 , 2003488431
SDSI-027 , 1748937709
SDSI-026 , 1044294136
SDSI-029 , 1286891915
SDSI-025 , 1396112855
SDSI-024 , 1826852375
SDSI-015 , 1244145884
SDSI-023 , 1545043140
SDSI-021 , 1806142910
SDSI-022 , 1328304315
SDSI-020 , 1372091880
SDSI-017 , 1348365576
SDSI-016 , 1309737887
SDSI-012 , 1859108125
SDSI-011 , 1820885654
SDSI-013 , 1311127095
SDSI-010 , 1293372365
SDSI-009 , 1313344139
SDSI-006 , 1171602648
SDSI-002 , 1523476217
SDSI-003 , 1609803652
SDSI-005 , 1256553384
SDSI-040 , 1360614403
SDSI-037 , 1177284964
SDSI-038 , 1682073629
SDSI-039 , 1348883462
TMEM-104 , 2105565408
TMEM-102 , 6474488927
TMEM-101 , 5847664226
GEN-001 , 1035162076
GEN-015 , 1241907434
GEN-003 , 978130324
GEN-016 , 1242742662
GEN-069 , 2921264127
NGOD-096 , 1643949456
NGOD-092 , 2458683461
NGOD-084 , 1305358073
NGOD-070 , 3549997650
NGOD-124 , 4242320627
NGOD-123 , 3349235611
NGOD-130 , 7320557351
NGOD-116 , 5355083000
NGOD-109 , 5167125684
NGOD-088 , 3873905494
NGOD-083 , 3784357475
NGOD-090 , 5442652585
NGOD-061 , 3590110285
NGOD-106 , 5381887710
NGOD-120 , 5497252372
NGOD-113 , 5542911157
NGOD-104 , 5515073035
NGOD-101 , 5254974677
NGOD-087 , 5409113209
NGOD-017 , 1276874815
NGOD-132 , 6969466488
NGOD-131 , 5700676920
NGOD-118 , 3308081874
NGOD-121 , 6489199917
NGOD-115 , 5241338069
NGOD-025 , 5147331357
NGOD-035 , 5330407768
NGOD-086 , 5107627962
NGOD-005 , 6685850826
NGOD-051 , 5360558052
NGOD-020 , 5384033721
NGOD-081 , 3741945719
NGOD-032 , 5407834581
NGOD-129 , 5410202354
NGOD-044 , 281903
MBDD-2020 , 1475480500
DOKS-370 , 802873387
DOKS-503 , 1423508676
DOKS-377 , 790674306
DOKS-447 , 640710898
DOKS-522 , 5613487809
DOKS-524 , 4943618486
DOKS-525 , 6725695760
DOKS-521 , 6019158054
DOKS-520 , 5141076432
DOKS-506 , 5950186429
DOKS-526 , 7375172511
EKDV-570 , 5319657006
EKDV-470 , 1429304269
EKDV-355 , 1046456866
EKDV-217 , 561698039
EKDV-534 , 6099890648
EKDV-543 , 6182365123
EKDV-595 , 3586771342
EKDV-637 , 5828891660
EKDV-538 , 5912490327
EKDV-580 , 6124482348
EKDV-638 , 4782382018
EKDV-639 , 6278127869
EKDV-625 , 5754685114
EKDV-630 , 1373486091
EKDV-629 , 1447267040
EKDV-628 , 6282929615
EKDV-627 , 5948578835
EKDV-626 , 1809915694
EKDV-541 , 7085325441
EKDV-557 , 5516622080
EKDV-542 , 8082487935
EKDV-599 , 6243505241
EKDV-555 , 5829427099
EKDV-539 , 7491946563
EKDV-574 , 5720704538
EKDV-563 , 5627961638
EKDV-553 , 6066049509
EKDV-577 , 5466999086
EKDV-586 , 5304443793
EKDV-606 , 6331661718
EKDV-548 , 5708091374
EKDV-578 , 5319464473
EKDV-571 , 7261118473
EKDV-573 , 5301159992
EKDV-566 , 6098068107
EKDV-547 , 4582023305
EKDV-582 , 5229752766
EKDV-114 , 427408052
EKDV-213 , 1056568267
EKDV-369 , 1013580552
EKDV-370 , 1029908981
EKDV-381 , 1078695852
EKDV-273 , 1544563119
EKDV-640 , 6777014859
EKDV-502 , 3571217495
EKDV-642 , 5338176711
EKDV-641 , 5297463781
EKDV-576 , 5587456910
EKDV-589 , 5206660069
EKDV-581 , 5710126013
FST-034 , 552284918
FST-039 , 540058802
FST-038 , 503225830
FST-022 , 1411090645
FST-021 , 1324839721
ABS-029 , 507026843
ABS-028 , 491224179
ABS-043 , 1001883466
ABS-034 , 1051610993
ABS-119 , 1159907843
ABS-141 , 1167629618
ABS-147 , 1163680323
ABS-047 , 481203013
ABS-049 , 487802993
ABS-046 , 577878064
ABS-045 , 520357407
ABS-044 , 493895271
ABS-137 , 5859532007
ABS-095 , 5970143827
ABS-086 , 5373671818
ABS-072 , 5659796255
ABS-142 , 5574810879
ABS-130 , 1028194224
ABS-181 , 1150317839
ABS-093 , 1074541149
ABS-220 , 1083472023
ABS-204 , 2725725715
BKSP-325 , 1329951601
BKSP-274 , 527137065
BKSP-371 , 4589194186
DBZE-05 , 471662808
IENE-083 , 1336257341
IENE-084 , 1958214087
IENE-091 , 1584157335
IENE-093 , 1964174726
IENE-094 , 2503416452
IENE-764 , 2365783491
IENE-968 , 2783528972
IENE-312 , 2242682345
IENE-950 , 2045875758
IENE-330 , 1019836098
IENE-956 , 6527106957
IENE-891 , 5339604709
IENE-081 , 1324952483
IENE-080 , 1724877769
IENE-078 , 1943321491
IENE-004 , 503427043
IENE-980 , 1545441161
IENE-979 , 1633143659
IENE-920 , 4708970459
IENE-910 , 6237433805
IENE-929 , 5775356658
IENE-955 , 6710075759
IENE-946 , 3865334442
IENE-580 , 1235143095
IENE-657 , 4081777613
IENE-686 , 1323177095
IENE-386 , 5820167876
IENE-570 , 5513052810
IENE-476 , 7494404015
IENE-823 , 8829148975
IENE-642 , 4477652481
IENE-531 , 5611844505
IENE-571 , 5714605138
IENE-555 , 5754771298
IENE-481 , 1681648702
IENE-329 , 1642397144
IENE-508 , 5800650499
IENE-463 , 5978000190
IENE-677 , 4256343077
JOB-005 , 1316408209
JOB-008 , 1277496072
JOB-007 , 1278615574
JOB-030 , 1113934928
JOB-028 , 2715315156
KK-029 , 1313681769
KK-077 , 5057071199
KK-281 , 1888095209
MAS-050 , 1410961779
MAS-048 , 1374515376
MAS-051 , 1926116078
MAS-107 , 1152235904
MAS-022 , 1291164819
MAS-021 , 1409087352
MAS-019 , 1380554092
MAS-013 , 589930075
MAS-063 , 755999611
SACE-028 , 1395701968
SACE-020 , 1326766939
SACE-025 , 1441071297
SACE-029 , 2033320865
SACE-118 , 6107079764
SACE-009 , 1423337486
SACE-105 , 420099092
SACE-039 , 1426882080
SACE-040 , 1425462750
SACE-086 , 864179229
SACE-042 , 2770482597
SERO-0086 , 1350693147
SERO-0249 , 1506587477
